"Conc","timestamp","Bosch1","Bosch2","SGP30","Winzen1","Winzen2","Temperature","Humidity","absolute_Humidity","Bosch1_ppm","Bosch2_ppm"
0.0814626,"2021-02-27 22:15:00",673.593,211.657,20.4,53.65,57,22.95,20.7345,4.24864664017255,905.850539464678,858.011835820035
0.0809949,"2021-02-27 22:16:00",673.356,211.5025,22.55,53.1,57,22.95,20.744,4.25059325779446,905.717836686269,858.352026441221
0.0808596,"2021-02-27 22:16:00",673.356,211.5025,22.55,53.1,57,22.95,20.744,4.25059325779446,905.717836686269,858.352026441221
0.0800105,"2021-02-27 22:17:00",672.821,211.4085,22.7,53,57.1,22.95,20.746,4.25100307203065,906.590880111423,858.787187953875
0.0801715,"2021-02-27 22:20:00",670.978,210.965,23.05,53,57.3,22.9585,20.777,4.25942653679705,907.545140182951,858.937780975099
0.0799762,"2021-02-27 22:20:00",670.978,210.965,23.05,53,57.3,22.9585,20.777,4.25942653679705,907.545140182951,858.937780975099
0.079021,"2021-02-27 22:21:00",672.1535,210.823,22.05,53,56.85,22.96,20.787,4.26184240263747,904.6483805188,859.070660778187
0.0796408,"2021-02-27 22:22:00",671.177,210.6295,22.15,52.85,56.2,22.96,20.7865,4.26173989043267,906.495759594576,860.248544272486
0.0789591,"2021-02-27 22:24:00",669.976,210.7565,22.6,52.45,56.25,22.96,20.817,4.26799313492588,906.901726690861,857.662299485796
0.0788858,"2021-02-27 22:25:00",670.713,210.4275,22.95,52,56,22.96,20.8175,4.26809564713069,905.497410007467,859.58510492268
0.0792151,"2021-02-27 22:26:00",669.682,210.4735,22.3,52.1,56.55,22.96,20.826,4.2698383546124,906.910067287569,858.801597802184
0.0785899,"2021-02-27 22:27:00",669.8155,210.314,21.75,52,56.15,22.9635,20.8315,4.27182144987456,906.080488085108,859.168807204818
0.0784591,"2021-02-27 22:29:00",669.58,210.2135,21.6,52,56,22.97,20.843,4.27576968644055,905.365271492676,858.611490551261
0.0771388,"2021-02-27 22:30:00",669.8215,210.2815,21.05,52,56,22.97,20.8615,4.27956480898524,903.805517350519,857.09821201516
0.076826,"2021-02-27 22:31:00",668.0965,210.1205,23.55,52,56,22.97,20.869,4.28110337217904,906.579499188654,857.606317351123
0.0766877,"2021-02-27 22:32:00",669.2155,210.0005,21.3,52,56.1,22.97,20.876,4.28253936449325,904.068403993187,857.901185476192
0.0774951,"2021-02-27 22:34:00",668.5175,209.776,23.15,52,56,22.9735,20.8865,4.28555149701224,904.493968843666,858.359325690304
0.0775718,"2021-02-27 22:35:00",667.327,209.6815,23.35,52,56,22.979,20.9005,4.28977377323389,905.491023062044,857.691615473776
0.0761183,"2021-02-27 22:36:00",667.624,209.5835,22.25,52,56,22.9775,20.9175,4.29289453910665,904.025791458783,857.36694003671
0.0767213,"2021-02-27 22:37:00",667.527,209.3915,22.65,52,56,22.98,20.915,4.29299547358667,904.178029217475,858.483203560754
0.0760517,"2021-02-27 22:39:00",667.328,209.3185,20,52,55.45,22.98,20.939,4.29792169358983,903.117173981732,857.4855112003
0.0763761,"2021-02-27 22:40:00",667.4275,209.22,21.4,52,55,22.98,20.9355,4.29720328650603,903.139767980973,858.282825796164
0.0763724,"2021-02-27 22:41:00",666.241,209.1925,21.2,52,55.65,22.98,20.95,4.30017954442461,904.498442310635,857.581682664227
0.0760283,"2021-02-27 22:42:00",667.068,209.2265,18.95,52,55.15,22.98,20.9655,4.30336106150998,902.023309758871,856.454057959644
0.0769232,"2021-02-27 22:44:00",665.386,208.9965,20.2,51.25,55.1,22.98,20.9685,4.30397683901038,905.000290223073,857.650070221196
0.075426,"2021-02-27 22:45:00",665.091,208.886,19.55,51,55,22.98,20.986,4.30756887442935,904.511806284853,857.268344808237
0.0753267,"2021-02-27 22:46:00",665.9105,208.9565,21.95,51.4,55,22.98,20.9885,4.30808202234634,902.823651699186,856.697635223563
0.0750024,"2021-02-27 22:47:00",665.616,208.84,20.4,51.1,55.3,22.98,20.9965,4.30972409568073,902.900227895938,856.918384348178
0.0748272,"2021-02-27 22:49:00",665.1875,208.616,21.85,51,55,22.98,21.009,4.31228983526571,902.961242524924,857.515892998527
0.075059,"2021-02-27 22:50:00",666.013,208.55,23.45,51.35,55.5,22.98,21.023,4.31516346360088,900.578251012873,857.078720076593
0.074656,"2021-02-27 22:51:00",665.419,208.4315,21,51.15,54.8,22.9815,21.028,4.31656019191045,901.289058129236,857.384649836591
0.0757094,"2021-02-27 22:52:00",664.104,208.358,19.7,51,55,22.984,21.029,4.31738294659624,903.523517669383,857.587287272842
0.0739616,"2021-02-27 22:54:00",664.957,208.287,20.1,50.8,54.85,22.987,21.0525,4.32294954346414,900.30835782454,856.402666076846
0.0741592,"2021-02-27 22:55:00",664.567,208.2405,19.1,50.75,54.55,22.989,21.0485,4.32262274671737,901.136201310794,856.776257593218
0.0738034,"2021-02-27 22:56:00",663.5205,208.2145,20.7,50.65,55,22.99,21.0565,4.32451306252461,902.559624673962,856.385821862433
0.0733503,"2021-02-27 22:57:00",663.848,208.0575,20.15,50.65,54.25,22.99,21.07,4.32728564706355,901.14164428829,856.527556572343
0.0738621,"2021-02-27 22:59:00",663.1255,207.9795,20.4,50.4,54.55,22.99,21.075,4.32831253022611,902.206229492232,856.699669800059
0.0732303,"2021-02-27 23:00:00",662.864,208.11,19.9,50.45,54.25,22.99,21.09,4.33139317971382,901.809894281966,855.026220404807
0.0733087,"2021-02-27 23:01:00",662.3455,207.9475,19.5,50.1,54,22.99,21.0855,4.33046898486751,903.054784101789,856.269390532629
0.0732702,"2021-02-27 23:02:00",663.716,208.0905,22.65,50,54.55,22.9855,21.098,4.33192080982754,900.05200163657,854.991091555238
0.0738732,"2021-02-27 23:04:00",662.9,207.7065,20.7,50,54,22.9885,21.1045,4.333999204432,900.990160428245,856.700322606083
0.0729203,"2021-02-27 23:05:00",662.87,207.674,18.6,50,54,22.9865,21.1135,4.33535135170038,900.656809593037,856.506004662621
0.0727923,"2021-02-27 23:06:00",662.152,207.4735,18.1,50,54,22.99,21.1225,4.33806792027051,901.228488723009,856.930391454163
0.0724979,"2021-02-27 23:07:00",661.2075,207.4855,20.35,50,54,22.99,21.118,4.3371437254242,903.279105719698,857.124427230665
0.0719048,"2021-02-27 23:09:00",662.0545,207.3815,18.45,50,54,22.9895,21.1355,4.34061365249472,900.679232007831,856.751472825664
0.0719913,"2021-02-27 23:10:00",662.183,207.181,20.7,50,54,22.99,21.1335,4.34032706322817,900.519173618525,858.043112951888
0.0726418,"2021-02-27 23:11:00",662.5415,207.246,20.7,50,54.1,22.99,21.1405,4.34176469965576,899.428651800218,857.237039256682
0.0723913,"2021-02-27 23:12:00",661.0465,207.161,18.85,50,53.55,22.99,21.1495,4.34361308934839,901.720376211743,857.217779497736
0.0719653,"2021-02-27 23:14:00",661.7925,207.0375,18.15,50,53.8,22.99,21.1525,4.34422921924593,900.133232930536,857.785898481321
0.0722124,"2021-02-27 23:15:00",662.281,206.9605,19.3,50,53,22.99,21.164,4.34659105051983,898.531485799741,857.571472546656
0.0715478,"2021-02-27 23:16:00",661.205,206.9105,20.05,50,53,22.99,21.162,4.34618029725481,900.682128058258,857.991629724869
0.071866,"2021-02-27 23:17:00",660.7515,207.064,17.6,50,53.6,22.99,21.176,4.34905557011,900.713077876427,856.237959664521
0.0702478,"2021-02-27 23:19:00",660.818,206.685,20.15,49.9,53,22.99,21.177,4.34926094674251,900.528252785826,858.468968355534
0.0706575,"2021-02-27 23:20:00",661.6935,206.737,20.4,49.9,53.55,22.99,21.185,4.35090395980262,898.401136237182,857.682398432809
0.0698854,"2021-02-27 23:21:00",661.012,206.826,16.55,49.55,53.05,22.99,21.1915,4.35223890791396,899.305748717912,856.760923659256
0.0698649,"2021-02-27 23:22:00",660.3675,206.75,18.2,49.2,53,22.99,21.193,4.35254697286273,900.436642680397,857.131855627013
0.0692043,"2021-02-27 23:24:00",660.661,206.9355,16.5,49,53,22.99,21.213,4.35665450551301,898.702125718529,854.831756353405
0.0704241,"2021-02-27 23:25:00",659.883,206.6325,19.8,49.1,53,22.99,21.2025,4.35449805087161,900.793881278842,857.28225562879
0.0704251,"2021-02-27 23:26:00",659.1425,206.61,20.1,49.3,53.55,22.99,21.208,4.35562762235044,901.873167524469,857.094162085509
0.0693925,"2021-02-27 23:26:00",659.1425,206.61,20.1,49.3,53.55,22.99,21.208,4.35562762235044,901.873167524469,857.094162085509
0.0707725,"2021-02-27 23:29:00",659.1755,206.519,18.9,49,52.95,22.99,21.2225,4.35860558352188,900.956249478617,856.79049924522
0.0703808,"2021-02-27 23:30:00",659.337,206.4925,18.3,49,52.55,22.99,21.232,4.36055666153077,900.090610741856,856.391483951341
0.0699855,"2021-02-27 23:31:00",659.7535,206.519,16.25,48.55,52,22.99,21.2215,4.35840020688937,899.919564660571,856.849400385557
0.0696848,"2021-02-27 23:31:00",659.7535,206.519,16.25,48.55,52,22.99,21.2215,4.35840020688937,899.919564660571,856.849400385557
0.069492,"2021-02-27 23:34:00",658.785,206.448,18.4,48.55,52.1,22.99,21.2315,4.36045397321451,901.166991910317,856.690330271568
0.0693325,"2021-02-27 23:35:00",658.7555,206.3135,19.55,48.7,52.75,22.9915,21.238,4.36216323829456,900.733072855348,857.015070822389
0.0703017,"2021-02-27 23:35:00",658.7555,206.3135,19.55,48.7,52.75,22.9915,21.238,4.36216323829456,900.733072855348,857.015070822389
0.068673,"2021-02-27 23:36:00",659.2075,206.3195,17.45,48.65,52.15,22.998,21.245,4.36522389396008,898.998950253017,856.101980043051
0.0678926,"2021-02-27 23:39:00",658.047,206.1335,16.95,48,52,23,21.2465,4.3660315927395,900.970182011302,856.998114795594
0.0684069,"2021-02-27 23:39:00",658.047,206.1335,16.95,48,52,23,21.2465,4.3660315927395,900.970182011302,856.998114795594
0.0688828,"2021-02-27 23:40:00",657.76,206.203,19.5,48.45,52,23,21.2425,4.36520961611413,901.750829790413,856.812090684786
0.0691334,"2021-02-27 23:41:00",658.819,205.967,19.45,48.3,52.65,23,21.246,4.36592884566133,899.533997895375,858.037600952244
0.0685458,"2021-02-27 23:43:00",657.4075,205.826,16.7,48,52,23.003,21.2375,4.36493115977255,902.500636481569,859.179291606364
0.0676943,"2021-02-27 23:44:00",657.5035,205.974,18.25,48,52,23.01,21.2435,4.36791296278436,901.464497208067,857.427179738631
0.0677178,"2021-02-27 23:45:00",658.404,205.998,15.9,48,52,23.01,21.2525,4.36976346842915,899.224238795165,856.752077168274
0.0675554,"2021-02-27 23:46:00",658.9155,205.781,18.95,48,52,23.01,21.248,4.36883821560676,898.518220289629,858.334234324939
0.0678207,"2021-02-27 23:48:00",656.225,205.6795,17.2,48,52.05,23.01,21.2515,4.36955785669084,903.426815209342,858.745055175164
0.0679415,"2021-02-27 23:49:00",656.6695,205.7965,18.05,48,52,23.0135,21.251,4.37032989983123,902.359563942422,857.8133606266
0.0683845,"2021-02-27 23:50:00",656.3835,205.6855,18.1,48,52.45,23.0185,21.2545,4.3722999378724,902.34075389901,857.924409705282
0.0676748,"2021-02-27 23:51:00",657.563,205.7055,16.25,48,52.05,23.02,21.2605,4.37390945028702,899.636499945388,857.342810829593
0.0680735,"2021-02-27 23:53:00",656.989,205.509,17.3,48,52.2,23.02,21.255,4.37277793870561,901.051538131307,858.860854382656
0.0673466,"2021-02-27 23:54:00",656.9585,205.609,15.6,48,52,23.02,21.2585,4.37349799153014,900.903752392998,858.046939476055
0.0670294,"2021-02-27 23:55:00",656.7965,205.508,17.8,48,52,23.02,21.257,4.37318939746249,901.300232177884,858.749323005837
0.066989,"2021-02-27 23:56:00",655.4885,205.604,17.5,48,52,23.02,21.264,4.37462950311155,903.380508411226,857.753979123798
0.0665453,"2021-02-27 23:58:00",656.3175,205.418,17.05,48,51.8,23.02,21.2655,4.37493809717921,901.712451108955,858.797131413764
0.0670663,"2021-02-27 23:59:00",656.1625,205.4065,13.5,48,52,23.02,21.2685,4.37555528531453,901.831364179592,858.690783109566
0.0664461,"2021-02-28 00:00:00",655.584,205.3805,13.85,48,51.55,23.02,21.2805,4.37802403785578,902.228832506599,858.143946497213
0.0664997,"2021-02-28 00:01:00",656.065,205.342,16.45,48,51.35,23.02,21.274,4.37668679689594,901.693910824119,858.760152897798
0.065905,"2021-02-28 00:03:00",655.524,205.3815,14.3,48,51.25,23.02,21.2945,4.38090424915392,901.52116084351,857.31578153345
0.0670435,"2021-02-28 00:04:00",655.9425,205.147,15.6,48,51,23.02,21.282,4.37833263192344,901.457362758969,859.477791950066
0.0667561,"2021-02-28 00:05:00",656.251,205.21,13.4,48,51.5,23.02,21.29,4.37997846695095,900.39981408812,858.624187445681
0.0666391,"2021-02-28 00:06:00",655.521,205.2725,13.75,48,51,23.019,21.3045,4.38271086075246,901.011508647784,857.463984388105
0.0658905,"2021-02-28 00:08:00",656.5405,205.305,13.45,48,51.6,23.012,21.304,4.38085361486929,899.598774844654,857.795912741781
0.0664101,"2021-02-28 00:09:00",656.1285,205.273,14,48,51,23.012,21.316,4.38332123800948,899.679540837122,857.286865102645
0.0660973,"2021-02-28 00:10:00",655.267,205.096,13.9,47.7,51,23.01,21.3115,4.38189456098943,901.728789924017,858.772077400301
0.0659645,"2021-02-28 00:11:00",655.3635,205.178,14.25,48,51.4,23.01,21.315,4.38261420207352,901.339446842424,858.06713994762
0.0654106,"2021-02-28 00:13:00",654.9785,204.9055,15.1,47.9,51,23.01,21.3135,4.38230578446605,902.161957238647,859.816356547185
0.0656838,"2021-02-28 00:14:00",654.667,205.0455,17.9,47.8,51.45,23.01,21.3195,4.38353945489591,902.404743684846,858.610755816439
0.0647007,"2021-02-28 00:15:00",654.5355,205.0395,12.35,47.75,51.05,23.01,21.329,4.38549276640985,902.098973010472,858.090455856789
0.0648768,"2021-02-28 00:16:00",653.8385,205.0135,13.15,47.2,51,23.01,21.3185,4.3833338431576,904.046289760423,858.864482837724
0.0651496,"2021-02-28 00:18:00",655.839,204.994,13.7,47.35,51.05,23.01,21.3285,4.3853899605407,899.64139088616,858.397175385976
0.0652891,"2021-02-28 00:19:00",654.76,204.8865,13.7,47,50.8,23.01,21.3255,4.38477312532577,901.875443982723,859.228687763147
0.0651352,"2021-02-28 00:20:00",654.9815,204.906,12.65,47.1,51,23.01,21.326,4.38487593119492,901.42334333313,859.080417824501
0.064719,"2021-02-28 00:21:00",654.889,204.8745,12.35,47,51,23.01,21.33,4.38569837814816,901.365453894158,859.038160271019
0.0641823,"2021-02-28 00:23:00",654.7915,204.8495,13.5,47,51,23.01,21.329,4.38549276640985,901.610172269209,859.249306262682
0.0641536,"2021-02-28 00:24:00",654.345,204.8425,12.05,47,50.8,23.01,21.3315,4.38600679575563,902.316328029582,859.14551572807
0.0642181,"2021-02-28 00:25:00",653.01,204.9125,14.55,47,50.75,23.01,21.328,4.38528715467154,905.074305866062,858.923543824569
0.0649131,"2021-02-28 00:26:00",654.247,204.679,15.85,47,50.95,23.01,21.335,4.38672643683971,902.298473234357,859.93855294858
0.0638097,"2021-02-28 00:28:00",654.0625,204.886,11.1,47,50,23.01,21.3325,4.38621240749394,902.79750894392,858.821498652679
0.0645966,"2021-02-28 00:29:00",654.853,204.7415,13.7,47,50.55,23.01,21.3395,4.38765168966211,900.877566045363,859.293292497003
0.064685,"2021-02-28 00:30:00",653.483,204.906,10.8,47,50.25,23.01,21.352,4.39022183639098,902.763400209899,857.557384691707
0.0640552,"2021-02-28 00:30:00",653.483,204.906,10.8,47,50.25,23.01,21.352,4.39022183639098,902.763400209899,857.557384691707
0.0644865,"2021-02-28 00:33:00",654.947,204.818,11,46.8,50,23.01,21.3575,4.39135270095168,899.644211061977,857.772389095935
0.0641192,"2021-02-28 00:34:00",654.446,204.6095,13.95,47,50,23.01,21.346,4.38898816596112,901.274008144599,859.718755318322
0.0640095,"2021-02-28 00:35:00",654.0545,204.698,12.15,47,50.4,23.01,21.3475,4.38929658356858,901.934166382413,859.090372781433
0.063652,"2021-02-28 00:35:00",654.0545,204.698,12.15,47,50.4,23.01,21.3475,4.38929658356858,901.934166382413,859.090372781433
0.0639685,"2021-02-28 00:38:00",653.2365,204.483,14.8,46.95,50.35,23.01,21.346,4.38898816596112,903.58630555796,860.491807892201
0.0633343,"2021-02-28 00:39:00",653.644,204.3965,12.7,46.95,50.15,23.01,21.3505,4.38991341878351,902.543289848147,860.757204686443
0.0628947,"2021-02-28 00:39:00",653.644,204.3965,12.7,46.95,50.15,23.01,21.3505,4.38991341878351,902.543289848147,860.757204686443
0.0631889,"2021-02-28 00:40:00",653.0765,204.4015,13,46.3,50,23.01,21.342,4.38816571900788,904.126768758755,861.22437274966
0.0632831,"2021-02-28 00:43:00",652.033,204.129,13.85,46.2,50,23.0135,21.3445,4.3895584465177,905.72897828423,862.495269825196
0.0635712,"2021-02-28 00:43:00",652.033,204.129,13.85,46.2,50,23.0135,21.3445,4.3895584465177,905.72897828423,862.495269825196
0.064048,"2021-02-28 00:44:00",652.3485,204.074,15.1,46.3,50.2,23.012,21.3445,4.38918184296741,905.231534294979,862.93936078037
0.0630678,"2021-02-28 00:45:00",650.991,204.1995,13.35,46,50,23.0155,21.349,4.39098617199066,907.321671884706,861.657129515948
0.0626269,"2021-02-28 00:47:00",651.974,204.161,13.5,46.4,50.2,23.02,21.344,4.39108785338662,905.406642907435,861.863882397301
0.0628699,"2021-02-28 00:48:00",652.38,203.974,14.65,46.5,50,23.02,21.343,4.39088212400818,904.68704573867,863.067902639896
0.0628464,"2021-02-28 00:49:00",651.748,203.83,16.1,46,50,23.02,21.3365,4.38954488304833,906.279328208334,864.33142455395
0.0628386,"2021-02-28 00:50:00",651.531,203.979,15.3,46.75,50.1,23.02,21.341,4.3904706652513,906.431981029299,863.15440176729
0.0627876,"2021-02-28 00:52:00",651.1215,203.791,16.35,46.3,50,23.027,21.339,4.39181717111867,906.834575956522,863.923710821613
0.0635614,"2021-02-28 00:53:00",651.4655,203.9165,17.1,46.4,50.2,23.03,21.3365,4.39205615312342,906.10633406476,863.086146740259
0.0623381,"2021-02-28 00:54:00",651.628,203.935,15.1,46,50,23.03,21.339,4.3925707708153,905.648121872998,862.826293568499
0.0624401,"2021-02-28 00:55:00",650.6205,203.878,16.35,46.1,50,23.03,21.3295,4.39061522358615,908.138893632319,863.732335146791
0.0613289,"2021-02-28 00:57:00",650.2725,203.8165,15.15,46,50,23.0305,21.3345,4.39177004329861,908.478933225208,863.780723965443
0.0622045,"2021-02-28 00:58:00",651.4035,203.8785,15.45,46,50,23.0355,21.331,4.39230536593168,906.154377146042,863.248181794926
0.0622518,"2021-02-28 00:59:00",650.304,203.7855,16.35,46.55,50.55,23.04,21.3335,4.39395077068238,907.79785141972,863.350328688425
0.0621449,"2021-02-28 01:00:00",650.9615,203.7215,15.15,46.35,50.05,23.04,21.3335,4.39395077068238,906.534657905494,863.742959983877
0.0626505,"2021-02-28 01:02:00",651.279,203.811,15.2,46,50.35,23.04,21.3255,4.39230305201618,906.393965714844,863.662758257742
0.0616801,"2021-02-28 01:03:00",650.902,203.791,14.2,46,49.8,23.0405,21.333,4.39397342586716,906.642472220037,863.310147714235
0.0617946,"2021-02-28 01:04:00",651.594,203.6915,15.2,46,49.75,23.0445,21.3235,4.39302146898649,905.58509560703,864.191445952264
0.0612852,"2021-02-28 01:05:00",651.812,203.873,15.1,46,50.1,23.0485,21.3285,4.39505675754589,904.587968974009,862.499133790754
0.0618614,"2021-02-28 01:07:00",650.335,203.797,14.7,46,49.8,23.05,21.3295,4.39563984119839,907.257847460541,862.799372958429
0.0618077,"2021-02-28 01:08:00",650.8405,203.659,16.15,46,50.25,23.05,21.331,4.39594896517044,906.198706919775,863.558186852539
0.06162,"2021-02-28 01:09:00",651.7165,203.591,12.5,46,49.9,23.05,21.3365,4.39708241973462,904.195138953277,863.653361532356
0.0614329,"2021-02-28 01:10:00",649.8995,203.4975,13.05,46,49.85,23.05,21.3245,4.39460942795823,908.388252199252,864.930779424876
0.0609796,"2021-02-28 01:12:00",651.278,203.5725,12.85,46,49.7,23.05,21.3455,4.3989371635669,904.509315929882,863.239797952678
0.0612674,"2021-02-28 01:13:00",650.4935,203.596,14.35,46,50,23.05,21.341,4.39800979165076,906.279466291785,863.35905816129
0.0611769,"2021-02-28 01:14:00",650.5885,203.336,16.3,46.1,50.45,23.05,21.3405,4.39790675032674,906.126212606828,864.985663542845
0.0606195,"2021-02-28 01:15:00",650.7755,203.3915,13.25,46,49.8,23.0575,21.3455,4.40082409076817,904.938064667803,863.815616570967
0.0612387,"2021-02-28 01:17:00",649.865,203.448,12.8,46,50,23.06,21.342,4.40073152015648,906.714458052861,863.494721879445
0.0607344,"2021-02-28 01:18:00",651.0585,203.3295,12.7,46,49.4,23.06,21.3515,4.40269042510641,903.864603634122,863.666716239623
0.0607239,"2021-02-28 01:19:00",650.083,203.36,14.35,46,50,23.06,21.35,4.40238112432485,905.826738659473,863.567045695458
0.060446,"2021-02-28 01:20:00",649.55,203.217,14.75,46,50.45,23.06,21.3595,4.40434002927478,906.29594578445,863.890255589498
0.0605184,"2021-02-28 01:22:00",650.146,203.318,12.65,46,49,23.06,21.354,4.40320592640903,905.471436049336,863.591065120395
0.060925,"2021-02-28 01:23:00",649.68,203.354,9.75,46,49.75,23.06,21.3625,4.40495863083792,905.870244039692,862.872290689816
0.0606959,"2021-02-28 01:24:00",650.0545,203.2545,12.9,46,49.15,23.06,21.3685,4.40619583396419,904.798871386542,863.133025322705
0.0604541,"2021-02-28 01:25:00",650.024,203.154,12.85,46,49.2,23.06,21.3665,4.4057834329221,904.974521808216,863.868245789812
0.0605413,"2021-02-28 01:27:00",650.4935,203.1925,9.6,46,49,23.05,21.386,4.4072835108122,903.646469788496,863.205852337521
0.0599402,"2021-02-28 01:28:00",649.1765,203.324,13.5,46,49.1,23.05,21.381,4.40625309757204,906.472087474025,862.689433480731
0.0603401,"2021-02-28 01:29:00",650.3995,203.2045,12.4,46,49.5,23.05,21.3855,4.40718046948818,903.856339998359,863.16125796303
0.0591409,"2021-02-28 01:30:00",649.5245,203.261,12.45,46,49,23.05,21.3975,4.40965346126457,904.837917821684,862.112536875662
0.0603928,"2021-02-28 01:32:00",649.8395,203.1305,13.05,46,49.55,23.0465,21.397,4.40866796935334,904.511239687528,863.19472182035
0.0598427,"2021-02-28 01:33:00",649.184,203.148,11.35,46,49.25,23.0415,21.41,4.41008536302417,905.370951943198,862.685224693612
0.0600941,"2021-02-28 01:34:00",649.8055,203.137,12.85,46,49,23.0405,21.4045,4.40870033253521,904.567466187429,863.145547567943
0.0595881,"2021-02-28 01:35:00",648.8635,203.0315,10.85,46,49.4,23.04,21.407,4.40908918592813,906.270614758621,863.684661777613
0.0589309,"2021-02-28 01:37:00",649.0225,203.0625,12.65,46,49,23.04,21.417,4.41114883426088,905.380562684438,862.910034458763
0.0594439,"2021-02-28 01:38:00",648.7415,203.0745,10.25,46,49.3,23.04,21.4285,4.41351742984355,905.250862729224,862.165152116563
0.0592209,"2021-02-28 01:39:00",649.1775,203.2295,10,46,49,23.039,21.4335,4.41429480440783,904.190907554151,860.991283418145
0.0591938,"2021-02-28 01:40:00",649.085,203.013,13.8,46,49,23.0335,21.4265,4.4114653366844,905.170510159815,863.125095755654
0.0589577,"2021-02-28 01:42:00",649.431,203.0005,11.75,46,49.05,23.03,21.439,4.41315547849052,904.025550806569,862.723249347845
0.0593559,"2021-02-28 01:43:00",649.6145,202.932,11.3,46,48.8,23.03,21.4315,4.41161162541488,904.109770592494,863.582481212366
0.0592333,"2021-02-28 01:44:00",649.0225,203.024,10.65,46,49,23.03,21.432,4.41171454895325,905.220264754907,862.986754997681
0.0592285,"2021-02-28 01:45:00",648.896,203.0385,9.65,45.9,48.6,23.03,21.4425,4.41387594325915,904.851672072415,862.285230975799
0.0588345,"2021-02-28 01:47:00",648.2735,202.969,12,45.8,48.75,23.03,21.438,4.41294963141377,906.313756741564,862.975535755955
0.0585016,"2021-02-28 01:48:00",649.809,203.136,12.15,45.95,48.65,23.03,21.4545,4.41634610818018,902.394802168703,860.985769812743
0.0583601,"2021-02-28 01:49:00",649.1185,202.926,11.45,45.6,48,23.03,21.446,4.41459640802779,904.219115547336,862.774008166153
0.0592624,"2021-02-28 01:50:00",647.9645,203.0555,11,45.3,48.65,23.03,21.443,4.41397886679753,906.618207728038,862.151428022565
0.058393,"2021-02-28 01:52:00",648.7095,202.939,12.45,45.4,48,23.03,21.4465,4.41469933156616,904.977827734486,862.66478965482
0.0591727,"2021-02-28 01:53:00",648.523,202.963,12,45.55,48.65,23.03,21.455,4.41644903171855,904.841926047945,862.02165004007
0.0576523,"2021-02-28 01:54:00",649.052,202.888,9.75,45.45,48.25,23.03,21.459,4.41727242002557,903.589692893966,862.250618065707
0.0582481,"2021-02-28 01:54:00",649.052,202.888,9.75,45.45,48.25,23.03,21.459,4.41727242002557,903.589692893966,862.250618065707
0.0585351,"2021-02-28 01:57:00",647.8045,202.746,9.7,45.65,48.25,23.0315,21.4575,4.41734258386215,905.974692409448,863.105936478367
0.0580574,"2021-02-28 01:58:00",647.715,202.69,11.1,45,48,23.0385,21.4455,4.41663995028017,906.346246995631,863.650087702141
0.0589108,"2021-02-28 01:58:00",647.715,202.69,11.1,45,48,23.0385,21.4455,4.41663995028017,906.346246995631,863.650087702141
0.0576673,"2021-02-28 01:59:00",648.682,202.931,9.3,45,48.5,23.039,21.444,4.41645731148536,904.533154551826,862.216402390456
0.0582926,"2021-02-28 02:02:00",646.966,202.782,12.6,45.35,48.55,23.0325,21.4585,4.41780109895407,907.46396359369,862.754261757899
0.058106,"2021-02-28 02:03:00",648.4935,202.7275,10.45,45.15,48.15,23.03,21.459,4.41727242002557,904.665763125204,863.23985546157
0.0578109,"2021-02-28 02:03:00",648.4935,202.7275,10.45,45.15,48.15,23.03,21.459,4.41727242002557,904.665763125204,863.23985546157
0.0582708,"2021-02-28 02:04:00",647.5895,202.647,10.95,45,48,23.03,21.447,4.41480225510454,907.108681822241,864.43551290806
0.057801,"2021-02-28 02:07:00",648.5205,202.6775,9.05,45,48,23.03,21.462,4.41788996125582,904.438980872167,863.373449466577
0.0582795,"2021-02-28 02:07:00",648.5205,202.6775,9.05,45,48,23.03,21.462,4.41788996125582,904.438980872167,863.373449466577
0.0573854,"2021-02-28 02:08:00",647.964,202.8025,8.55,45,48.3,23.03,21.469,4.41933089079309,905.104444287007,862.195127062955
0.0574659,"2021-02-28 02:09:00",647.495,202.744,9.9,45,48,23.03,21.4765,4.42087474386873,905.572929052602,862.119151675086
0.0577759,"2021-02-28 02:11:00",648.0575,202.647,11.85,45,48.45,23.03,21.471,4.41974258494659,904.807643078024,863.037497943378
0.0579366,"2021-02-28 02:12:00",647.681,202.6645,9.2,45.1,48.15,23.03,21.4755,4.42066889679198,905.2721089925,862.667602446525
0.0579394,"2021-02-28 02:13:00",647.683,202.5415,11.2,45,48,23.03,21.4735,4.42025720263847,905.38466621959,863.542892880297
0.0576561,"2021-02-28 02:14:00",647.9625,202.7145,9.2,45,48.3,23.03,21.476,4.42077182033035,904.699840003517,862.330146435082
0.0567929,"2021-02-28 02:16:00",648.087,202.6035,11.3,45,48,23.03,21.474,4.42036012617685,904.57610157372,863.131208497696
0.0570487,"2021-02-28 02:17:00",647.311,202.6405,10.7,45,48.25,23.03,21.4765,4.42087474386873,905.928194631458,862.757434603077
0.0568124,"2021-02-28 02:18:00",647.3105,202.573,8.5,45,48.05,23.03,21.4875,4.423139061713,905.289089393729,862.533810968222
0.0571655,"2021-02-28 02:19:00",648.5235,202.511,9.1,45,48,23.03,21.4745,4.42046304971522,903.705379484089,863.672930154881
0.0575166,"2021-02-28 02:21:00",647.0915,202.331,8.75,45,48.15,23.03,21.488,4.42324198525138,905.682978300494,863.998906143053
