"Conc","timestamp","Bosch1","Bosch2","SGP30","Winzen1","Winzen2","Temperature","Humidity","absolute_Humidity","Bosch1_ppm","Bosch2_ppm"
0.169916,"2021-02-03 15:07:00",149.896,82.08,181.45,79.35,72,22.97,12.952,2.65699606480727,1407.50792722995,814.722253858547
0.16773,"2021-02-03 15:09:00",150.409,82.5125,170.95,78.45,71.75,22.97,12.9315,2.65279065874423,1405.21729121081,810.133010667237
0.166012,"2021-02-03 15:10:00",150.301,82.5565,190.5,78.3,71.5,22.97,12.9275,2.65197009170754,1406.50187883816,809.853335215772
0.171075,"2021-02-03 15:11:00",149.9595,82.717,179,81.05,72.5,22.9695,12.9095,2.64820177603508,1411.12269446271,809.202990576365
0.171026,"2021-02-03 15:12:00",149.5435,82.6585,184.95,83.15,73.3,22.97,12.913,2.64899553619953,1414.22050273015,809.712728407388
0.169922,"2021-02-03 15:14:00",150.842,83.1245,185.15,85.3,75.1,22.962,12.855,2.63589043159908,1409.6128334884,808.8847958553
0.173095,"2021-02-03 15:15:00",149.4365,82.942,180.45,90.4,77.75,22.9595,12.884,2.64145891650799,1418.6766374322,808.994271831933
0.168876,"2021-02-03 15:16:00",150.3745,83.228,183.75,87.7,78,22.9565,12.843,2.63260117665573,1415.05375069656,808.890178228216
0.17254,"2021-02-03 15:17:00",146.09,82.1965,249.25,87.95,79.95,22.9625,12.8935,2.64386041681693,1445.85156184953,819.14439996622
0.274418,"2021-02-03 15:19:00",135.696,79.1255,507.75,138.15,112.2,22.98,12.9765,2.66354557795828,1528.83624860981,857.468764220767
0.328358,"2021-02-03 15:20:00",132.337,77.9995,761.2,168.5,132.1,22.9895,13.008,2.67146281808575,1556.45794252435,871.674699349694
0.379722,"2021-02-03 15:21:00",130.096,77.103,928.8,197.75,153.3,22.995,13.032,2.67723396550273,1575.10931151399,883.427525984586
0.424535,"2021-02-03 15:22:00",128.3645,76.3655,1069.25,227.7,175.2,23.002,13.0545,2.68293039800917,1589.20093157354,892.78464682795
0.528659,"2021-02-03 15:24:00",125.419,75.258,1253.6,286.7,222.2,23.02,13.084,2.69176318748644,1614.10959623971,906.937151279214
0.565648,"2021-02-03 15:25:00",124.435,74.8,1310.65,315.6,249.8,23.021,13.097,2.69459178459025,1622.6425438524,913.254704682976
0.606646,"2021-02-03 15:26:00",123.5975,74.431,1396.05,344.1,280.8,23.03,13.11,2.69865517622141,1629.20045432995,917.552853063296
0.644808,"2021-02-03 15:27:00",122.3435,73.99,1381.05,374.3,313.75,23.036,13.1195,2.70153757581342,1640.61312768054,923.646672295562
0.711051,"2021-02-03 15:29:00",121.336,73.442,1037.4,453.8,374.35,23.041,13.1385,2.70622371847313,1648.7831121734,930.77273732506
0.705376,"2021-02-03 15:30:00",122.507,74.091,992.3,461.8,399.9,23.0485,13.1545,2.71068167555794,1634.71991565558,917.71769840915
0.691717,"2021-02-03 15:31:00",123.1275,74.466,964.7,459,418.7,23.0495,13.171,2.7142369521006,1626.76622375223,909.768574887643
0.675996,"2021-02-03 15:32:00",122.9755,74.5,927.95,456.3,430.2,23.0455,13.184,2.71629456523748,1627.36304987279,908.25073185253
0.644934,"2021-02-03 15:34:00",123.242,74.677,876.6,444.2,435,23.05,13.1925,2.71874533416207,1623.52980751685,904.157155084955
